1276947	1517167
1276947	1620739
1276947	1707232
1276947	2741474
1276947	2917558
1276947	2931709
1276947	3038340
1276947	3051879
1276947	4385035
1276947	4397270
1276947	4459446
1276947	4727063
1276947	4839761
1276947	4874668
1276947	5072461
1276947	5381373
1276947	6405472
1276947	6472966
1276947	6835196
1276947	7794099
1276947	7901566
1276947	7910260
1276947	8801270
1276947	8894824
1276947	9411552
1276947	9836676
1276947	9971290
1276947	10393806
1276947	11494860
1276947	12287442
1276947	13303506
1276947	13483470
1276947	14257148
1276947	15759828
1276947	16307800
1276947	16768706
1276947	17352008
1276947	17599544
1276947	17967879
1276947	18246116
1276947	18321214
1276947	19123756
1276947	19269812
1276947	19444555
1276947	19720800
1276947	22713304
1276947	22997286
1276947	23233353
1276947	24019870
1276947	24389824
1276947	24911777
1276947	25188466
1276947	25453261
1276947	25587389
1276947	25761169
1276947	26258745
1276947	26405456
1276947	26429261
1276947	26441638
1276947	26993612
1276947	27065467
1276947	27638517
1276947	28215138
1276947	29110201
1276947	29552662
1276947	29587023
1276947	29705727
1276947	29801213
1276947	29829512
1276947	30518091
1276947	30655165
1276947	30849920
1276947	30918449
1276947	30935985
1276947	31390161
1276947	31493567
1276947	32224563
1276947	32291908
1276947	32449521
1276947	32471682
1276947	32891209
1276947	33178731
1276947	33584711
1276947	33947775
1276947	34397231
1276947	34468078
1276947	34623782
1276947	35766210
1276947	36293798
1276947	36365805
1276947	37324193
1276947	37649242
1276947	37752432
1276947	38560851
1276947	38935664
1276947	39578229
1276947	39955878
1276947	40117522
1276947	40407289
1276947	40524364
1276947	40903801
1276947	41074950
1276947	41642174
1276947	41750620
1276947	43147651
1276947	43157870
1276947	43711488
1276947	43860565
1276947	43867161
1276947	43950175
1276947	44146597
1276947	45298090
1276947	46061668
1276947	46119213
1276947	46669857
1276947	47028484
1276947	47201272
1276947	47642990
1276947	48621419
1276947	48862479
1276947	49225644
1276947	49412807
1276947	50425793
1276947	50612270
1276947	50693072
1276947	50805821
1276947	51244244
1276947	51493423
1276947	51496488
1276947	51530852
1276947	51689786
1276947	52348108
1276947	53170788
1276947	53607300
1276947	53802167
1276947	53970728
1276947	54116275
1276947	54159787
1276947	54792079
1276947	54881348
1276947	55504214
1276947	55519028
1276947	55716149
1276947	56324269
1276947	57489055
1276947	58142911
1276947	58149601
1276947	58431541
1276947	58633564
1276947	58650310
1276947	59375849
1276947	59897751
1276947	59913269
1276947	60327585
1276947	60365795
1276947	60808876
1276947	61797465
1276947	61979231
1276947	61989556
1276947	62317724
1276947	62869609
1276947	63251189
1276947	63560123
1276947	64417066
1276947	64828349
1276947	65091487
1276947	66047690
1276947	66110749
1276947	66197712
1276947	66541005
1276947	66720852
1276947	67137099
1276947	67231502
1276947	67242440
1276947	67267119
1276947	68124633
1276947	68271606
1276947	68337447
1276947	68693881
1276947	68944897
1276947	69309466
1276947	69523719
1276947	69819522
1276947	70026782
1276947	70352696
1276947	70458706
1276947	71140485
1276947	72422203
1276947	72591435
1276947	72598276
1276947	72688512
1276947	72886185
1276947	73329638
1276947	74219105
1276947	74248516
1276947	74261601
1276947	74662306
1276947	74880916
1276947	75211307
1276947	75319497
1276947	76772093
1276947	77169459
1276947	77286989
1276947	77304879
1276947	78586090
1276947	79896159
1276947	80029992
1276947	80447705
1276947	81182388
1276947	81253797
1276947	81462258
1276947	81502235
1276947	81646568
1276947	82472440
1276947	83053163
1276947	83260615
1276947	83621551
1276947	83711947
1276947	83748436
1276947	84174578
1276947	84291770
1276947	84643079
1276947	84795859
1276947	84853838
1276947	84967159
1276947	84999194
1276947	85063601
1276947	85148207
1276947	85181434
1276947	85267360
1276947	85478520
1276947	85659524
1276947	85885044
1276947	86021447
1276947	86098488
1276947	86597896
1276947	87052748
1276947	87101326
1276947	87585026
1276947	87630818
1276947	88130309
1276947	88575799
1276947	88991977
1276947	89235233
1276947	89528596
1276947	90989042
1276947	91508313
1276947	91965453
1276947	92150305
1276947	92195417
1276947	92851284
1276947	93642007
1276947	93977446
1276947	94026978
1276947	94081185
1276947	94151396
1276947	94598645
1276947	95373548
1276947	95526234
1276947	96033338
1276947	96141758
1276947	96715074
1276947	98176478
1276947	98444146
1276947	98536072
1276947	98834579
1276947	98851261
1276947	98887418
1276947	99742106
1276947	100980267
1276947	101173217
1276947	101957632
1276947	102306995
1276947	102900547
1276947	103135179
1276947	103888896
1276947	104060986
1276947	104074863
1276947	104545631
1276947	104892082
1276947	105130158
1276947	106048912
1276947	106125477
1276947	106737743
1276947	106907065
1276947	106915046
1276947	107195362
1276947	107218244
1276947	107632101
1276947	107832098
1276947	108320909
1276947	108411613
1276947	108884401
1276947	109139448
1276947	109467177
1276947	109699482
1276947	109792285
1276947	109896348
1276947	110363677
1276947	110472602
1276947	111089792
1276947	111309251
1276947	112197492
1276947	112470493
1276947	112795245
1276947	112915567
1276947	112931104
1276947	112969597
1276947	113461152
1276947	113549205
1276947	114386696
1276947	114619694
1276947	114700698
1276947	114709205
1276947	115163371
1276947	116188536
1276947	116403925
1276947	116903202
1276947	116953426
1276947	117107535
1276947	117309347
1276947	117740565
1276947	117954924
1276947	118121272
1276947	118396296
1276947	118506226
1276947	118514812
1276947	119498932
1276947	119923195
1276947	120548695
1276947	120921667
1276947	120926249
1276947	121058079
1276947	121535716
1276947	122450576
1276947	122523270
1276947	123031363
1276947	124017977
1276947	124040477
1276947	124200008
1276947	124219066
1276947	124476145
1276947	125947574
1276947	126691448
1276947	127090403
1276947	127532173
1276947	127592171
1276947	127623845
1276947	127770441
1276947	127776414
1276947	128694598
1276947	128964735
1276947	129001420
1276947	129372148
1276947	129716092
1276947	130160567
1276947	130383907
1276947	130447185
1276947	130635790
1276947	130700731
1276947	130716518
1276947	130726490
1276947	131040042
1276947	131713476
1276947	131733238
1276947	131954021
1276947	132096540
1276947	132771110
1276947	133001704
1276947	133725777
1276947	133750247
1276947	133769301
1276947	134222618
1276947	134853933
1276947	135736735
1276947	136021498
1276947	136181188
1276947	138363810
1276947	139125579
1276947	139221323
1276947	139250206
1276947	139658958
1276947	139832601
1276947	140087890
1276947	140551693
1276947	140619461
1276947	142163382
1276947	142670403
1276947	142757262
1276947	142814610
1276947	143344356
1276947	143906210
1276947	144456356
1276947	144948157
1276947	144961208
1276947	145015628
1276947	145584381
1276947	146108839
1276947	146867326
1276947	147798420
1276947	148189969
1276947	148554410
1276947	148608567
1276947	148691999
1276947	148827160
1276947	149041335
1276947	149277555
1276947	149373453
1276947	149792144
1276947	149924296
1276947	150007171
1276947	150143219
1276947	150174693
1276947	150180205
1276947	150739758
1276947	150792531
1276947	150846664
1276947	151130387
1276947	151325931
1276947	151363903
1276947	151818239
1276947	152213855
1276947	152551177
1276947	152579397
1276947	153381392
1276947	153397881
1276947	153465967
1276947	153523229
1276947	154031645
1276947	154951115
1276947	155008239
1276947	155137682
1276947	155790721
1276947	155832589
1276947	156695909
1276947	157083588
1276947	157579737
1276947	158128106
1276947	158284977
1276947	158355884
1276947	158825107
1276947	159176650
1276947	159249277
1276947	159737794
1276947	159912088
1276947	161094284
1276947	161142120
1276947	161421721
1276947	161691468
1276947	161813005
1276947	162147374
1276947	162184086
1276947	162725370
1276947	163368183
1276947	163531172
1276947	163798798
1276947	164353373
1276947	164630570
1276947	164663123
1276947	164715094
1276947	165129702
1276947	165377118
1276947	165743212
1276947	165816108
1276947	166126730
1276947	166496512
1276947	166689943
1276947	166726635
1276947	167524899
1276947	168089676
1276947	168337030
1276947	168991595
1276947	169139839
1276947	169715780
1276947	169848565
1276947	169871373
1276947	169915972
1276947	170079324
1276947	170222088
1276947	170836239
1276947	170853661
1276947	170969544
1276947	171040187
1276947	172796168
1276947	173913448
1276947	174333608
1276947	174385678
1276947	175369904
1276947	175527776
1276947	175551801
1276947	175906036
1276947	177321328
1276947	177994039
1276947	179691212
1276947	180119722
1276947	180302676
1276947	181422744
1276947	181762993
